Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
57143,1510,543,282,32065.925400719098,61432.73533604264,551.8350575202735,493.65853404641547,95.9308020278143,31.197312751980178,247.05827031935794,758.0226873095653,1450.2519098797434,432.87527998117645,108316.04660609284,797309.0272123205,6113.1671616365675,404659.9750266175,424280.7098786644,837399.6461493348,544794.2906891654,203659.69083272872,961138.1098672342,792689.1312284676,703988.7710886927,210128.97788299757,127995.24658389782,11899.585621781061,630134.2628184069,270119.38031278725,1,1,1,1,140,897,82503.24080687454,900273.8930449777,1415.025788368629,214.78633717711594,698.893671238197,41.456566882917045,195.61236915040186,1,0,0,1,1,0,1,1,8.289223227653137,1430.5886491766762,658.1876770888947,1042.1048474474842,1151,915638.9008985878,395895.358756109,277648.1213054808,507058.3707089995,141772.60836704398,635847.7769850948,246,838599.4606279066,293,193113.87318914363,44945.08670732347,7950.820859132236,288,761,770795.5264827643,128491.80653925419,182163.43841132842,181234.31782005628,72020.68869434642,34227.19727975454,499927.49329701625,266360.4964549032,MALICIOUS
46493,30831,864,466,45266.22771320862,17191.51753701334,496.83789430247214,1272.67259724371,1242.219342602,227.60120929672055,737.4481392869279,1195.1703327249902,1264.9052781470978,244.72330921018622,503423.0079573477,373287.408470838,742906.215970368,208214.38917735225,284696.1058690001,681563.8513060332,247695.9334651514,482676.759928352,322487.8896748513,373084.0215315887,292273.8018162899,463408.4460631532,549826.767028814,415439.76934683666,887730.6010656091,937919.3349307562,0,1,0,0,442,593,5992.125865304843,383662.04713171994,1090.3729569207899,517.9585099209313,1310.285130640305,430.63554884282877,95.45782080918796,0,0,1,1,0,0,0,0,4.254010938553689,289.319624864829,1095.6805290225043,963.2532636308331,344,728178.4626371358,892569.4167805031,802122.8200833503,646021.2580344038,537014.2326968107,326869.2270983214,119,685224.8714987931,424,221155.49099375907,37564.75396373554,37135.95204779567,336,893,212873.37205501122,709464.0126907952,210035.58707623117,355156.926674978,833914.3298868431,169634.8362111463,134533.4550916859,143220.8895726964,BENIGN
58496,64392,235,211,35372.72833115368,37166.42139777459,715.892433096304,375.6298334348323,814.9176199188895,132.07396433069746,308.26860727033704,1256.2948891756582,530.2865413529618,428.43618453220097,130560.01830725295,239604.65591725678,206181.63386926713,491661.9043475175,506002.9833729124,920839.5394195969,255077.6322570616,404131.40779929,251635.19091791165,871763.6891968718,896448.8094507355,139367.6092067607,946638.8135171706,572417.7751840902,937254.0280525783,936734.0271084447,0,1,1,0,565,1212,909268.2970814974,105729.5261825666,540.0069218380648,364.13681979303817,306.2746529707942,47.35109096537538,196.4509110803329,1,1,1,0,0,0,0,0,2.141236540621423,879.5895153880077,652.2221717884129,796.7387665071465,311,143895.27199560968,843838.2667001341,553923.7638533101,78947.91110835486,63713.61930546882,515709.8385410491,13,424551.9534441779,750,772713.3015706188,14141.642321032004,38573.40649424561,501,585,629124.3073575768,794104.0807761423,219482.00502366867,494138.6406614956,762950.6918913344,823607.4757736452,828527.4998073712,548020.7713177674,BENIGN
11103,16841,718,848,2767.725993516329,17087.986152538,380.48556700083356,912.6686011122703,576.6893905802024,409.34111451313646,352.70638314784776,1265.1390624283397,263.74663822814523,41.44480017789193,324102.1385937078,851109.913341303,566643.7317070343,682592.9916985247,20616.281588135,632877.1373449459,735438.4273177667,764937.4303090877,540896.4373895609,646221.929865366,616460.2784470795,735149.3014543413,305213.468257466,326164.20703522407,269627.4983887178,228005.89126673943,1,0,0,1,605,1316,463005.1666758098,393208.4240481343,537.3481947390601,345.99236061269164,414.6587877931045,238.10588002129214,225.99855387608025,1,1,1,1,0,0,0,1,7.745805004271062,602.2420445254129,894.1028744216505,1247.9890993944118,1144,968877.4768811914,426746.3767650598,103074.25020924609,395786.889607179,333561.89425012085,704324.9861884691,348,750027.2213625978,948,697010.5201577895,54265.75626682372,39588.307802816955,57,844,581281.2153121589,540573.3439577566,426384.4319774744,534970.2423486551,605919.457635616,131904.09240998645,515230.51647108607,672030.0165502685,BENIGN
34021,90051,769,682,50530.167815855384,36612.98822566817,717.672298509071,561.6774508082598,1037.0026270104083,242.2490366432845,1004.3765910784748,731.5855463850937,307.0289016908709,432.37415010557856,81243.03652794485,606806.6703640926,146453.54675652945,848952.7498111955,799384.8445792942,310130.91190166806,567414.0366607299,641960.492642916,138807.0345283434,20975.582540497806,712882.9899059869,46276.434858871005,62774.77468610016,496800.32368557126,594416.4684308007,868326.1132832204,0,0,1,0,288,405,939990.984899216,855678.9066010113,26.40160913393452,488.9338458099553,1123.4674150170033,24.653561423936267,451.8036248263733,1,1,0,0,0,0,1,1,8.86250207678679,1022.8740866176641,1171.529724239785,647.1049562739371,609,272929.4058053702,335253.26099868637,296874.2788032911,148740.04263184036,44256.211000522686,234862.13279230715,381,201251.32326757055,958,338546.2776908099,45938.71224098037,23812.467676199445,995,1497,116399.36475849056,857560.9337717046,803300.5314589348,165066.45669882858,299832.43618468626,452337.3266205475,270063.05538802553,807887.3349942245,BENIGN
14525,66378,504,6,22097.774697423185,41098.040734929964,726.5592512326107,303.99084507927,811.3466052207382,140.43129952924443,450.4572731846717,1201.0927825503857,269.5122639526885,58.969337620964794,953515.5025124322,148561.97555424133,491828.1844101756,589776.9631425242,757526.5472967852,899863.9906725875,10318.958821974089,631280.5943814204,258486.6705417256,789207.7976148371,112761.83032254527,218850.7992012132,804852.7379012475,706044.013232774,194072.4596350707,793246.9616930137,0,1,1,0,772,800,523744.56283300684,884764.6148555917,1242.36218238094,704.6755544763759,1286.568730926737,473.4305560511112,279.29732520361705,0,1,0,1,1,0,0,1,9.174775918680076,455.9655906940712,1309.6073303810888,372.7015626633706,1058,394705.8499530373,170284.17571050004,938894.6434689476,104446.13889971722,876543.8506239955,54181.98397427532,792,202148.85683157036,482,358460.09099918144,27210.108007021656,55740.520514357624,35,1094,791430.3249326993,830688.0107188196,753361.8318622396,789763.7457075396,751705.822489726,342311.23246761394,89077.32015111747,856839.6466388463,MALICIOUS
49527,79906,877,124,27713.539383261606,3793.87361287675,0.8706098061810885,1279.6643383484145,28.123833035407444,156.40413549631904,564.643081801275,295.8199967045924,868.318607664934,349.7681655396814,607366.2662904453,852521.2744994408,130179.2304207341,617913.950909734,684633.9060082551,496669.7106985042,554344.9368754377,326611.39368833904,261392.56062379724,290538.0577044992,226176.3624913985,311485.06259127764,526444.2343293987,722445.4472937944,310793.4550280286,391412.3542439819,1,1,1,0,18,1171,81974.78432765593,488444.87489536504,1288.2169479052648,422.1422072503046,1110.4256709774722,205.0306584309139,118.09392686767627,1,1,0,0,0,0,0,0,0.16162282936319938,990.7765233992978,39.97427892373023,1282.663393343403,1445,821567.2932784667,154907.51840053184,273695.27856790624,239158.31014940358,412564.94222918194,737546.9863041643,89,567401.0811481026,858,842742.9156362847,55837.599819257484,51814.4482842227,936,645,797446.085592609,693696.8786886417,486360.6355865595,418736.4087506564,291267.05002983165,683082.3766867834,528820.8803802916,704876.3554648166,BENIGN
30085,82449,243,684,64719.601360708526,12753.880905181253,185.5500186200517,1106.3038893878213,246.84133763699674,428.95166077987847,1384.5259968451055,594.6865249735338,409.39323478231717,62.761789398167565,444238.7570433334,969457.163380208,131448.59273048936,245809.7025961651,516891.2441507148,784565.2645604368,281871.8327667908,827659.5413656489,509907.48691034224,945664.018148728,728649.9798662164,203005.11457755056,12706.408706540828,133533.85041789466,949205.2551043571,702203.3212422733,0,1,1,1,1308,588,563448.6570436277,685337.4054549453,1058.234955636886,664.3918164345591,700.9670764783018,260.01168835818953,79.84480202918964,0,0,1,1,0,1,1,0,5.391631817971115,628.2889212974897,1311.3326019675123,988.4034376562075,1284,891110.9029517316,855398.0280644803,643399.256334149,145930.19861119293,209623.1237059397,256389.95438575518,999,983155.082146669,392,676723.7041711061,21702.534633026826,20884.58618209546,633,481,664994.9545000383,144130.08908964385,341605.8002701924,763828.3655782057,315253.66679068335,461758.1617661366,835337.8629344004,250545.10888561708,MALICIOUS
28976,95608,831,332,39044.56525049795,57380.35162237877,1306.0136725524121,406.55398101193344,1121.3094502120825,8.853843346067148,420.64302968855395,468.1584242162325,1271.2900192407683,203.88785933045673,547729.3575615722,40693.317157503014,703877.089228382,974694.3613042133,419853.79013115756,628308.1430496878,650661.7105210709,399676.01839938824,502116.92298253207,656433.840729116,662063.819469067,856799.1548822314,749661.1188583485,234694.88706192453,120109.31671944569,308269.9799461792,1,1,0,0,1086,1255,36699.85008022359,288746.5396809943,1375.5419412817312,1224.257065059472,1221.6454677788117,347.86221113011925,323.8759152411699,1,1,1,1,1,1,1,1,5.225923238802649,468.9485130657699,35.023185889433876,1159.37794286656,1160,959516.1667429769,907684.215998575,534570.1439376153,906352.1353626827,431226.05691041815,553670.4636414045,885,101633.91655680932,598,380714.7601067613,46746.521114250296,64685.11502844265,365,301,454154.47160716547,128798.81574990792,427008.08244082634,83672.19856622699,200939.55224900207,237103.18891697013,453457.09654752974,788831.5311016085,BENIGN
41931,89887,238,529,32136.872095046023,39623.69549350681,295.1876982065166,597.8187153136631,287.4448901415526,52.15703905765828,1073.9517378067474,1042.1004184855692,423.7095695130451,488.89355663359885,202723.21859037512,130133.97106010272,392219.6372558958,146541.94134882404,866575.5946835032,651970.9815464071,943237.8363099732,438924.65612366213,474698.6169832098,984423.5344831656,448842.370113699,448413.27075265755,99062.60081048202,342884.81383795344,440278.8749921425,914422.038292499,0,0,0,1,1488,867,241411.15926488198,144769.32489162718,729.8600238382818,918.0147224948935,651.4453774639421,446.99842946301635,189.9436510020877,1,1,0,1,1,0,1,0,8.714665750889633,68.52979272585347,16.09085514211711,249.45402951868823,375,190001.97151823496,852916.5268640425,722776.4911640632,743175.57527771,404682.47075491224,530732.8506022338,165,258431.8716601759,605,400661.1598435673,36352.86781024813,49805.86527753295,795,91,884512.2466155681,166420.31560820047,596580.9344923901,823338.607693576,289109.194617219,108601.36323985437,252156.47485726143,244355.15289169774,MALICIOUS
5301,55024,227,845,26618.84314603898,18538.667068374627,1235.8890111154635,495.1658481105636,461.14744043715086,84.29129505389722,925.2999761303302,585.2633730817158,362.9236879962825,66.1450072522895,293771.2822683949,268805.0800535241,468894.5775056168,942244.5997552765,884078.6248070486,535842.3936695805,199703.7872589308,604361.6948362271,238952.4317888313,8848.634063507776,702075.871116632,687537.1141341354,965890.0213957658,563232.911238255,826701.153693736,251475.05470569053,0,0,1,0,429,509,620055.8837104514,638944.3816976547,619.7542272030673,868.3553736821184,1276.4809556915961,30.905526253812653,319.9680494975758,0,1,1,0,1,1,1,0,2.6955614151544225,937.2414873645117,735.6020171008048,1116.040649839949,261,602904.9700654466,913546.0526127295,147468.326110203,439383.3748957979,605404.917505756,988666.912948578,685,459174.2509003137,696,198993.50882763066,37458.62443537148,33406.69197524019,821,1043,628986.1308349146,546315.1282014614,429372.2782010109,601885.4452029637,530405.3457860072,596361.5313450486,458741.073293083,947177.0953915541,MALICIOUS
34264,98871,700,869,60177.8295716018,48665.0799962327,948.4477521375193,1092.736483649677,581.5213853518952,234.55584184509186,1032.2470187949139,1326.4997844542404,364.11418508422713,41.0947138331707,542371.912630577,821363.2244298958,317407.1811867178,459039.1088930501,859397.2932153454,865934.8522167592,455060.73806796223,426056.2281066084,121610.36092688849,312330.2834112042,929557.4202636847,467987.05515323556,440483.71031444933,468143.24799402565,454016.24300899636,178529.44508782486,1,1,0,0,1262,53,535066.6962119447,823143.8951476391,1423.5524319343497,564.742640683814,968.9789116908912,425.49764061688484,345.22342376988786,1,1,0,0,1,1,0,0,6.879207466641639,260.42459779734963,1251.1867918419757,1082.109632897096,357,813790.0541774587,560682.2199596105,192423.82075583696,805312.8048315316,571038.0562632215,722423.4226390251,950,323057.6833858456,396,666544.6702824387,292.685107438836,3642.468365743997,402,1023,904233.1856996592,661063.9447401761,745792.1620030873,279926.05553546443,263408.50658809376,361539.6136994452,184474.55631420805,594209.4114375054,MALICIOUS
9615,1129,982,786,47614.63736117781,3830.158952326571,868.7194917739778,275.05539371189366,1172.935082122294,141.0247561838916,848.5026807146705,406.310275022189,116.78593943689913,46.92891249059866,336713.16911881696,777098.1799773467,33873.54055019498,685189.7254848361,655150.5271521262,175327.8439211642,259286.7812378168,160107.07818972925,2199.3619483050566,925966.3532248574,670890.9237811854,801549.7111986964,350153.4124080249,733625.8801318768,211866.37025801992,816917.8425317627,1,0,0,0,656,821,312264.8793643884,758021.7658602379,1079.5625912948035,448.03521213515813,403.4613126179093,85.49606166414404,413.7470376785379,0,0,0,1,0,0,0,1,0.9576359765086362,410.9514318074984,1294.6747617801152,548.2701686496283,1469,660743.3751005691,20701.382983669304,999039.1988433098,345496.45434422506,569427.3077630006,660975.1968092616,52,914379.046391151,427,442626.8838315374,60008.70327842578,12829.559229984403,873,1218,657855.527531241,924774.2192202199,1473.6486132909122,404298.70286387595,820765.3713447258,507625.75328770274,363405.2399084752,790209.4654359637,MALICIOUS
61969,75185,766,725,40108.5094162119,43596.983934124015,111.41230066994834,1488.7042635507269,181.16164327756894,11.771406984656451,1088.3543533298387,615.6769902762906,898.8078334225527,100.83252862356873,233534.45123705786,55437.41319658979,237668.16292314907,779762.8937225715,213915.78494798313,196392.31841162342,364762.49517404666,362043.51602192706,58934.74962493794,483771.863689718,971458.286375861,423652.68834972003,599156.8301206712,42487.62030288955,24188.753093104977,543427.7255267977,0,1,0,0,1143,556,570501.5082980443,569636.8084045221,78.76396086385962,897.1702303191372,798.2092540187798,463.2539053308414,348.37844923993765,1,0,0,0,0,1,1,0,4.449490956973715,573.3495021829006,872.53718005009,1168.4620962140284,335,343248.0757112343,477926.7778568348,284515.9449974296,926306.9878744876,661703.0828736521,73555.873813406,513,658972.8958173488,621,945405.6149328775,2643.352961173777,31640.272941897005,523,1205,911695.1726193074,604140.0075011963,432764.27391404903,109238.13809570903,963452.2293276109,166154.30123389798,13363.683435887231,479633.28285605065,MALICIOUS
60797,6809,398,767,13735.362975426004,34958.49926336357,933.3895902967364,531.8482682940493,873.0487054041299,51.115480804959425,1483.5345799457452,1086.518835507021,54.09194275316448,113.02064113118038,18072.40579237468,627823.071330198,621229.5272855794,681550.3859898448,779494.7813670149,930480.9809577373,659622.2078776843,456096.0235148208,78586.395535851,506701.7822555039,998095.3712969628,138350.67747910134,225871.50230021958,968274.4585270826,58116.08953910885,333411.2218993891,0,1,1,0,757,661,86459.08885586995,55202.72649947944,440.90252357289654,517.4341905496233,574.6747648736766,263.38199418722706,282.2835457573778,1,1,0,0,0,0,0,0,1.5491835463981396,701.9929430888278,449.91487628466035,283.5160801716373,1085,473371.3026893951,740527.9437283318,114368.2651122382,157430.8725675745,395603.5358882389,513184.561611158,983,461078.4456746302,361,184103.92095160822,62594.54570440097,18108.83792123542,270,918,60911.498083600636,994955.5111634752,945937.4270925336,962520.0463029151,312215.40274238854,263417.23796435987,585842.1130203415,749405.1402642197,BENIGN
47068,62074,526,233,10273.321558723002,39418.36098037254,1179.2466579543213,1274.0954094469241,1449.9586876890494,62.42057797798273,868.8862320975701,746.5747759939625,213.03383785672898,243.30590393986546,896173.885646529,347437.2857685452,365704.4855317397,446614.7031320811,725087.981726416,826208.8602452498,520716.74637220235,571317.7648655893,14832.654426569336,262950.8689516106,918073.1189735264,90475.50344865074,166761.14050029288,418681.233845878,296498.85314471246,877412.7932224579,1,0,1,1,529,244,685295.1179312587,618887.417258517,301.2921764919872,1151.0769209017094,560.8734558772132,358.11448493770916,314.49837795588087,0,0,1,1,1,1,1,0,9.137531391979872,1110.5321239203506,1255.4577654703367,1384.5339974347194,1096,258290.62601489094,686016.7562402496,187335.9684186683,391650.6104131884,149364.20692112084,711398.5538779988,945,443607.6225127081,353,254670.04529486827,49180.03694619654,12910.30500316956,216,103,648766.1628937034,906653.9629381325,591485.6474412766,516047.521637554,320281.07520252815,210244.21716377418,992774.8546476001,806454.3391754348,MALICIOUS
630,65466,475,403,51319.95976060573,1855.3447496033023,1481.3072191708038,48.38496883090626,954.6699025191107,14.71139754160805,556.3531978607557,1435.8035498993556,1244.3149947371157,75.68311056049171,895454.0659293884,693317.3589075311,423984.50733316597,607936.8559363388,315780.9155356326,59020.376524646315,883436.8053325937,621212.664246211,109163.66768062935,147342.03483168563,615142.8755095442,552112.1078521975,63632.9163776701,833814.4111743557,44721.27794030578,6614.914716865816,0,0,1,1,423,1237,878560.0173080316,32620.365584128842,407.0910627264334,1491.7215488656739,1445.510061330175,482.593078719613,245.6298630080674,1,0,0,1,0,1,1,1,1.7376333670527955,413.5737963808727,431.753637681189,426.7626012504146,189,870214.7446951019,668095.1826599671,946534.9661848057,510478.9924785237,721368.6034485375,898902.230107984,266,510402.1574201081,270,37417.00383816416,65165.06390926445,20415.33839896902,263,577,58040.849803784324,184123.55109431423,324710.5674164833,711756.9822670106,988419.2149775872,92344.97802601938,42246.44534574551,109551.73453373135,MALICIOUS
